motion_id,pure_motion_id,scene_id,scene_trans_x,scene_trans_y,scene_trans_z,object_id,object_label,object_semantic_label,action,text
014628,012003_6637f026-63e7-4032-98b4-9e77eb33f118,scene0270_00,-3.96243226,-2.34466231,-0.12575473,34,office chair,5,walk,walk to the office chair
014629,005131_1a1846ee-d34e-41cb-8484-2d97057f25ee,scene0271_00,-3.06077809,-2.66552348,-0.21036573,11,bed,4,walk,walk to the bed
014630,005675_547fedec-6d4a-43b6-be46-3f887c0a9420,scene0271_00,-3.06077809,-2.66552348,-0.21036573,8,chair,5,walk,walk to the chair
014631,005675_547fedec-6d4a-43b6-be46-3f887c0a9420,scene0271_00,-3.06077809,-2.66552348,-0.21036573,11,bed,4,walk,walk to the bed
014632,005675_547fedec-6d4a-43b6-be46-3f887c0a9420,scene0271_00,-3.06077809,-2.66552348,-0.21036573,29,door,8,walk,walk to the door
014633,008694_607124eb-d473-46f8-a093-ed2b4876fc09,scene0271_00,-3.06077809,-2.66552348,-0.21036573,11,bed,4,walk,walk to the bed
014634,008694_607124eb-d473-46f8-a093-ed2b4876fc09,scene0271_00,-3.06077809,-2.66552348,-0.21036573,29,door,8,walk,walk to the door
014635,010594_a627d667-dbb9-468f-8703-235055ab9ace,scene0271_00,-3.06077809,-2.66552348,-0.21036573,11,bed,4,walk,walk to the bed
014636,010880_b4810285-e07c-44bf-b8b7-ca50e4bddc8b,scene0271_00,-3.06077809,-2.66552348,-0.21036573,11,bed,4,walk,walk to the bed
014637,011254_35e6dd16-cb19-487e-b984-767e098bed27,scene0271_00,-3.06077809,-2.66552348,-0.21036573,11,bed,4,walk,walk to the bed
014638,012149_0450b2b9-9938-41c9-8cc5-adedcc696c3c,scene0271_00,-3.06077809,-2.66552348,-0.21036573,11,bed,4,walk,walk to the bed
014639,000004_e2514984-4c04-4b50-b8bd-41f938ae0eb1,scene0272_00,-1.90202112,-2.03699152,-0.03369813,3,chair,5,walk,walk to the chair that is between the pillow and the dresser
014640,001375_136dfd74-323b-4838-82ea-2e71a55cd5b1,scene0272_00,-1.90202112,-2.03699152,-0.03369813,0,desk,14,walk,walk to the desk
014641,001375_136dfd74-323b-4838-82ea-2e71a55cd5b1,scene0272_00,-1.90202112,-2.03699152,-0.03369813,3,chair,5,walk,walk to the chair that is close to the pillow
014642,001375_136dfd74-323b-4838-82ea-2e71a55cd5b1,scene0272_00,-1.90202112,-2.03699152,-0.03369813,5,chair,5,walk,walk to the chair that is in the middle of the bookshelf and the cabinet
014643,003635_0b55236c-8eef-4b45-bca9-d11f1a51d919,scene0272_00,-1.90202112,-2.03699152,-0.03369813,0,desk,14,walk,walk to the desk
014644,003635_0b55236c-8eef-4b45-bca9-d11f1a51d919,scene0272_00,-1.90202112,-2.03699152,-0.03369813,3,chair,5,walk,walk to the chair that is far away from the bookshelf
014645,003635_0b55236c-8eef-4b45-bca9-d11f1a51d919,scene0272_00,-1.90202112,-2.03699152,-0.03369813,4,chair,5,walk,walk to the chair that is in the center of the bookshelf and the plant
014646,003635_0b55236c-8eef-4b45-bca9-d11f1a51d919,scene0272_00,-1.90202112,-2.03699152,-0.03369813,5,chair,5,walk,walk to the chair that is in front of the cabinet
014647,003635_0b55236c-8eef-4b45-bca9-d11f1a51d919,scene0272_00,-1.90202112,-2.03699152,-0.03369813,12,table,7,walk,walk to the table
014648,007896_7d4b5371-5dc6-43d1-9422-dd75ab40bdcb,scene0272_00,-1.90202112,-2.03699152,-0.03369813,4,chair,5,walk,walk to the chair that is far from the pillow
014649,002837_2ce1db51-8dfb-4d4d-81d8-46f7dba5aa3b,scene0273_00,-5.64088228,-2.27612545,-0.07630909,2,armchair,5,walk,walk to the armchair that is closer to the picture
014650,003282_5defec0b-f3aa-4e43-9aef-f38e4937aeae,scene0273_00,-5.64088228,-2.27612545,-0.07630909,2,armchair,5,walk,walk to the armchair that is close to the picture
014651,003282_5defec0b-f3aa-4e43-9aef-f38e4937aeae,scene0273_00,-5.64088228,-2.27612545,-0.07630909,8,table,7,walk,walk to the table that is far from the picture
014652,003282_5defec0b-f3aa-4e43-9aef-f38e4937aeae,scene0273_00,-5.64088228,-2.27612545,-0.07630909,14,armchair,5,walk,walk to the armchair that is far away from the picture
014653,007506_a799dd3b-8c56-4720-b7c2-f52a34e2922b,scene0273_00,-5.64088228,-2.27612545,-0.07630909,14,armchair,5,walk,walk to the armchair that is far away from the picture
014654,009545_d75a9897-ff3d-424c-a422-189adb8d7646,scene0273_00,-5.64088228,-2.27612545,-0.07630909,2,armchair,5,walk,walk to the armchair that is closer to the picture
014655,012709_ca9e79f8-db2d-495f-8d51-db1d1786d36a,scene0273_00,-5.64088228,-2.27612545,-0.07630909,2,armchair,5,walk,walk to the armchair that is close to the picture
014656,012709_ca9e79f8-db2d-495f-8d51-db1d1786d36a,scene0273_00,-5.64088228,-2.27612545,-0.07630909,8,table,7,walk,walk to the table that is farthest from the picture
014657,012709_ca9e79f8-db2d-495f-8d51-db1d1786d36a,scene0273_00,-5.64088228,-2.27612545,-0.07630909,14,armchair,5,walk,walk to the armchair that is far away from the picture
014658,000799_583c3f13-5840-42d0-bfd1-088204d64636,scene0274_00,-2.34351061,-2.67499197,-0.07060566,3,chair,5,walk,walk to the chair that is close to the door
014659,000799_583c3f13-5840-42d0-bfd1-088204d64636,scene0274_00,-2.34351061,-2.67499197,-0.07060566,7,table,7,walk,walk to the table with a telephone on top
014660,006767_9b9b0081-647d-4e57-a511-b6a362583921,scene0274_00,-2.34351061,-2.67499197,-0.07060566,3,chair,5,walk,walk to the chair that is close to the monitor
014661,006767_9b9b0081-647d-4e57-a511-b6a362583921,scene0274_00,-2.34351061,-2.67499197,-0.07060566,7,table,7,walk,walk to the table that is over the recycling bin
014662,006767_9b9b0081-647d-4e57-a511-b6a362583921,scene0274_00,-2.34351061,-2.67499197,-0.07060566,9,table,7,walk,walk to the table that is far from the recycling bin
014663,006813_8407eefe-589c-4d8e-983b-2da37c019c17,scene0274_00,-2.34351061,-2.67499197,-0.07060566,3,chair,5,walk,walk to the chair that is close to the box
014664,006813_8407eefe-589c-4d8e-983b-2da37c019c17,scene0274_00,-2.34351061,-2.67499197,-0.07060566,7,table,7,walk,walk to the table with a monitor on top
014665,007484_ff8001bb-1e7f-41ab-84dc-9e7b9feaac55,scene0274_00,-2.34351061,-2.67499197,-0.07060566,3,chair,5,walk,walk to the chair that is closer to the recycling bin
014666,007484_ff8001bb-1e7f-41ab-84dc-9e7b9feaac55,scene0274_00,-2.34351061,-2.67499197,-0.07060566,7,table,7,walk,walk to the table that is over the recycling bin
014667,007699_19abde54-1843-48bf-b609-82e2c92c031b,scene0274_00,-2.34351061,-2.67499197,-0.07060566,3,chair,5,walk,walk to the chair that is closer to the monitor
014668,007699_19abde54-1843-48bf-b609-82e2c92c031b,scene0274_00,-2.34351061,-2.67499197,-0.07060566,7,table,7,walk,walk to the table that is over the recycling bin
014669,007743_48ad1eb3-27a2-41fc-b16e-e5f06b179906,scene0274_00,-2.34351061,-2.67499197,-0.07060566,7,table,7,walk,walk to the table that is over the recycling bin
014670,008616_e1e1ba61-2da2-4108-ba62-8e5d73e201ef,scene0274_00,-2.34351061,-2.67499197,-0.07060566,3,chair,5,walk,walk to the chair that is closer to the recycling bin
014671,008616_e1e1ba61-2da2-4108-ba62-8e5d73e201ef,scene0274_00,-2.34351061,-2.67499197,-0.07060566,7,table,7,walk,walk to the table that is near the box
014672,008616_e1e1ba61-2da2-4108-ba62-8e5d73e201ef,scene0274_00,-2.34351061,-2.67499197,-0.07060566,9,table,7,walk,walk to the table that is farthest from the door
014673,009697_5c18ce90-ad01-4d69-95ce-f3acd58d92bb,scene0274_00,-2.34351061,-2.67499197,-0.07060566,3,chair,5,walk,walk to the chair that is closer to the recycling bin
014674,010906_84725d19-1bed-4bf4-a3ad-bb131d895085,scene0274_00,-2.34351061,-2.67499197,-0.07060566,7,table,7,walk,walk to the table that is over the recycling bin
014675,001367_703bd17e-4d00-43eb-8746-f2ea98d467dd,scene0276_00,-4.52064796,-3.93461474,-0.08045983,3,bed,4,walk,walk to the bed
014676,001367_703bd17e-4d00-43eb-8746-f2ea98d467dd,scene0276_00,-4.52064796,-3.93461474,-0.08045983,4,refrigerator,24,walk,walk to the refrigerator
014677,001367_703bd17e-4d00-43eb-8746-f2ea98d467dd,scene0276_00,-4.52064796,-3.93461474,-0.08045983,8,table,7,walk,walk to the table that is in the middle of the couch and the telephone
014678,001367_703bd17e-4d00-43eb-8746-f2ea98d467dd,scene0276_00,-4.52064796,-3.93461474,-0.08045983,10,toilet,33,walk,walk to the toilet
014679,001367_703bd17e-4d00-43eb-8746-f2ea98d467dd,scene0276_00,-4.52064796,-3.93461474,-0.08045983,12,couch,6,walk,walk to the couch
014680,001367_703bd17e-4d00-43eb-8746-f2ea98d467dd,scene0276_00,-4.52064796,-3.93461474,-0.08045983,14,door,8,walk,walk to the door that is far from the bathtub
014681,001367_703bd17e-4d00-43eb-8746-f2ea98d467dd,scene0276_00,-4.52064796,-3.93461474,-0.08045983,47,chair,5,walk,walk to the chair that is in the center of the toilet and the couch
014682,001545_9a12729f-42f0-4a48-a582-aba84a196a76,scene0276_00,-4.52064796,-3.93461474,-0.08045983,3,bed,4,walk,walk to the bed
014683,001545_9a12729f-42f0-4a48-a582-aba84a196a76,scene0276_00,-4.52064796,-3.93461474,-0.08045983,4,refrigerator,24,walk,walk to the refrigerator
014684,001545_9a12729f-42f0-4a48-a582-aba84a196a76,scene0276_00,-4.52064796,-3.93461474,-0.08045983,8,table,7,walk,walk to the table that is in the middle of the couch and the stove
014685,004982_fd73502c-9791-4fa2-9065-e50c3f408b11,scene0276_00,-4.52064796,-3.93461474,-0.08045983,4,refrigerator,24,walk,walk to the refrigerator
014686,004982_fd73502c-9791-4fa2-9065-e50c3f408b11,scene0276_00,-4.52064796,-3.93461474,-0.08045983,12,couch,6,walk,walk to the couch
014687,005023_bbacc3b8-7d5f-449c-a26f-69e7b3fc6c6e,scene0276_00,-4.52064796,-3.93461474,-0.08045983,3,bed,4,walk,walk to the bed
014688,005023_bbacc3b8-7d5f-449c-a26f-69e7b3fc6c6e,scene0276_00,-4.52064796,-3.93461474,-0.08045983,4,refrigerator,24,walk,walk to the refrigerator
014689,005023_bbacc3b8-7d5f-449c-a26f-69e7b3fc6c6e,scene0276_00,-4.52064796,-3.93461474,-0.08045983,8,table,7,walk,walk to the table that is in the middle of the stove and the radiator
014690,005023_bbacc3b8-7d5f-449c-a26f-69e7b3fc6c6e,scene0276_00,-4.52064796,-3.93461474,-0.08045983,10,toilet,33,walk,walk to the toilet
014691,005023_bbacc3b8-7d5f-449c-a26f-69e7b3fc6c6e,scene0276_00,-4.52064796,-3.93461474,-0.08045983,12,couch,6,walk,walk to the couch
014692,005023_bbacc3b8-7d5f-449c-a26f-69e7b3fc6c6e,scene0276_00,-4.52064796,-3.93461474,-0.08045983,14,door,8,walk,walk to the door that is in front of the cabinet
014693,005023_bbacc3b8-7d5f-449c-a26f-69e7b3fc6c6e,scene0276_00,-4.52064796,-3.93461474,-0.08045983,47,chair,5,walk,walk to the chair that is in the center of the stove and the nightstand
014694,005649_9f8598b6-9657-4148-a53d-588e11d2e520,scene0276_00,-4.52064796,-3.93461474,-0.08045983,3,bed,4,walk,walk to the bed
014695,006798_321ecbaf-9dc4-44ba-9364-014dd67b59d0,scene0276_00,-4.52064796,-3.93461474,-0.08045983,4,refrigerator,24,walk,walk to the refrigerator
014696,006798_321ecbaf-9dc4-44ba-9364-014dd67b59d0,scene0276_00,-4.52064796,-3.93461474,-0.08045983,8,table,7,walk,walk to the table that is in the center of the refrigerator and the couch
014697,006798_321ecbaf-9dc4-44ba-9364-014dd67b59d0,scene0276_00,-4.52064796,-3.93461474,-0.08045983,12,couch,6,walk,walk to the couch
014698,006903_3b773181-595b-4388-94f4-37ecb21162a9,scene0276_00,-4.52064796,-3.93461474,-0.08045983,3,bed,4,walk,walk to the bed
014699,006903_3b773181-595b-4388-94f4-37ecb21162a9,scene0276_00,-4.52064796,-3.93461474,-0.08045983,4,refrigerator,24,walk,walk to the refrigerator
014700,006903_3b773181-595b-4388-94f4-37ecb21162a9,scene0276_00,-4.52064796,-3.93461474,-0.08045983,8,table,7,walk,walk to the table that is in the middle of the couch and the cabinet
014701,006903_3b773181-595b-4388-94f4-37ecb21162a9,scene0276_00,-4.52064796,-3.93461474,-0.08045983,12,couch,6,walk,walk to the couch
014702,007967_678531b4-1ccd-4c10-8c61-7bf619b7c68a,scene0276_00,-4.52064796,-3.93461474,-0.08045983,3,bed,4,walk,walk to the bed
014703,007967_678531b4-1ccd-4c10-8c61-7bf619b7c68a,scene0276_00,-4.52064796,-3.93461474,-0.08045983,4,refrigerator,24,walk,walk to the refrigerator
014704,007967_678531b4-1ccd-4c10-8c61-7bf619b7c68a,scene0276_00,-4.52064796,-3.93461474,-0.08045983,8,table,7,walk,walk to the table that is far away from the toilet
014705,007967_678531b4-1ccd-4c10-8c61-7bf619b7c68a,scene0276_00,-4.52064796,-3.93461474,-0.08045983,12,couch,6,walk,walk to the couch
014706,007967_678531b4-1ccd-4c10-8c61-7bf619b7c68a,scene0276_00,-4.52064796,-3.93461474,-0.08045983,47,chair,5,walk,walk to the chair that is closer to the cabinet
014707,008002_272557d4-3622-45bb-a9e9-ec34e00812cb,scene0276_00,-4.52064796,-3.93461474,-0.08045983,3,bed,4,walk,walk to the bed
014708,008002_272557d4-3622-45bb-a9e9-ec34e00812cb,scene0276_00,-4.52064796,-3.93461474,-0.08045983,4,refrigerator,24,walk,walk to the refrigerator
014709,008002_272557d4-3622-45bb-a9e9-ec34e00812cb,scene0276_00,-4.52064796,-3.93461474,-0.08045983,8,table,7,walk,"facing the front of the cabinet, walk to the table that is to the right of the cabinet"
014710,008002_272557d4-3622-45bb-a9e9-ec34e00812cb,scene0276_00,-4.52064796,-3.93461474,-0.08045983,10,toilet,33,walk,walk to the toilet
014711,008002_272557d4-3622-45bb-a9e9-ec34e00812cb,scene0276_00,-4.52064796,-3.93461474,-0.08045983,12,couch,6,walk,walk to the couch
014712,008002_272557d4-3622-45bb-a9e9-ec34e00812cb,scene0276_00,-4.52064796,-3.93461474,-0.08045983,14,door,8,walk,"looking at the front of the bed, walk to the door that is on the right side of it"
014713,008002_272557d4-3622-45bb-a9e9-ec34e00812cb,scene0276_00,-4.52064796,-3.93461474,-0.08045983,47,chair,5,walk,walk to the chair that is in the center of the wardrobe closet and the stove
014714,011779_cad70ea6-26a5-466d-93d0-33fee3136d56,scene0276_00,-4.52064796,-3.93461474,-0.08045983,3,bed,4,walk,walk to the bed
014715,011779_cad70ea6-26a5-466d-93d0-33fee3136d56,scene0276_00,-4.52064796,-3.93461474,-0.08045983,4,refrigerator,24,walk,walk to the refrigerator
014716,011779_cad70ea6-26a5-466d-93d0-33fee3136d56,scene0276_00,-4.52064796,-3.93461474,-0.08045983,8,table,7,walk,"facing the front of the kitchen counter, walk to the table that is on the right of it"
014717,011779_cad70ea6-26a5-466d-93d0-33fee3136d56,scene0276_00,-4.52064796,-3.93461474,-0.08045983,12,couch,6,walk,walk to the couch
014718,011779_cad70ea6-26a5-466d-93d0-33fee3136d56,scene0276_00,-4.52064796,-3.93461474,-0.08045983,47,chair,5,walk,walk to the chair that is closer to the telephone
014719,007376_09222292-3354-476b-adfb-9b734437faa6,scene0277_00,-2.36105555,-2.43207766,-0.07533994,6,door,8,walk,walk to the door
014720,012725_fe55d075-cdd4-42a9-853d-bc0e8dd0568f,scene0277_00,-2.36105555,-2.43207766,-0.07533994,1,bed,4,walk,walk to the bed
014721,012725_fe55d075-cdd4-42a9-853d-bc0e8dd0568f,scene0277_00,-2.36105555,-2.43207766,-0.07533994,6,door,8,walk,walk to the door
014722,013003_674b7bf5-791c-40b0-b171-5aa417a0fea7,scene0277_00,-2.36105555,-2.43207766,-0.07533994,1,bed,4,walk,walk to the bed
014723,013003_674b7bf5-791c-40b0-b171-5aa417a0fea7,scene0277_00,-2.36105555,-2.43207766,-0.07533994,6,door,8,walk,walk to the door
014724,000590_4bde4d67-727c-48f0-b227-1a27765ea1b0,scene0279_00,-3.70398382,-3.25169865,-0.22418178,3,couch,6,walk,walk to the couch
014725,000590_4bde4d67-727c-48f0-b227-1a27765ea1b0,scene0279_00,-3.70398382,-3.25169865,-0.22418178,10,chair,5,walk,walk to the chair
014726,000590_4bde4d67-727c-48f0-b227-1a27765ea1b0,scene0279_00,-3.70398382,-3.25169865,-0.22418178,28,end table,7,walk,walk to the end table
014727,000590_4bde4d67-727c-48f0-b227-1a27765ea1b0,scene0279_00,-3.70398382,-3.25169865,-0.22418178,48,bed,4,walk,walk to the bed
014728,001122_2c5a00fa-5934-431d-9315-5bf4ffb394fa,scene0279_00,-3.70398382,-3.25169865,-0.22418178,0,desk,14,walk,walk to the desk
014729,001122_2c5a00fa-5934-431d-9315-5bf4ffb394fa,scene0279_00,-3.70398382,-3.25169865,-0.22418178,1,mini fridge,24,walk,walk to the mini fridge
014730,001122_2c5a00fa-5934-431d-9315-5bf4ffb394fa,scene0279_00,-3.70398382,-3.25169865,-0.22418178,10,chair,5,walk,walk to the chair
014731,001122_2c5a00fa-5934-431d-9315-5bf4ffb394fa,scene0279_00,-3.70398382,-3.25169865,-0.22418178,12,door,8,walk,"facing the front of the bed, walk to the door that is on the back of the bed"
014732,001122_2c5a00fa-5934-431d-9315-5bf4ffb394fa,scene0279_00,-3.70398382,-3.25169865,-0.22418178,28,end table,7,walk,walk to the end table
014733,001122_2c5a00fa-5934-431d-9315-5bf4ffb394fa,scene0279_00,-3.70398382,-3.25169865,-0.22418178,36,door,8,walk,walk to the door that is farthest from the desk
014734,001122_2c5a00fa-5934-431d-9315-5bf4ffb394fa,scene0279_00,-3.70398382,-3.25169865,-0.22418178,48,bed,4,walk,walk to the bed
014735,002296_f04571ca-bbce-4865-a106-21a20ec28ecd,scene0279_00,-3.70398382,-3.25169865,-0.22418178,0,desk,14,walk,walk to the desk
014736,002296_f04571ca-bbce-4865-a106-21a20ec28ecd,scene0279_00,-3.70398382,-3.25169865,-0.22418178,1,mini fridge,24,walk,walk to the mini fridge
014737,002296_f04571ca-bbce-4865-a106-21a20ec28ecd,scene0279_00,-3.70398382,-3.25169865,-0.22418178,3,couch,6,walk,walk to the couch
014738,002296_f04571ca-bbce-4865-a106-21a20ec28ecd,scene0279_00,-3.70398382,-3.25169865,-0.22418178,10,chair,5,walk,walk to the chair
014739,002296_f04571ca-bbce-4865-a106-21a20ec28ecd,scene0279_00,-3.70398382,-3.25169865,-0.22418178,28,end table,7,walk,walk to the end table
014740,002296_f04571ca-bbce-4865-a106-21a20ec28ecd,scene0279_00,-3.70398382,-3.25169865,-0.22418178,36,door,8,walk,walk to the door that is far from the office chair
014741,002296_f04571ca-bbce-4865-a106-21a20ec28ecd,scene0279_00,-3.70398382,-3.25169865,-0.22418178,48,bed,4,walk,walk to the bed
014742,008456_1e2e94c0-deb0-4f1b-9ed7-a66c3e976f46,scene0279_00,-3.70398382,-3.25169865,-0.22418178,1,mini fridge,24,walk,walk to the mini fridge
014743,008456_1e2e94c0-deb0-4f1b-9ed7-a66c3e976f46,scene0279_00,-3.70398382,-3.25169865,-0.22418178,3,couch,6,walk,walk to the couch
014744,008456_1e2e94c0-deb0-4f1b-9ed7-a66c3e976f46,scene0279_00,-3.70398382,-3.25169865,-0.22418178,10,chair,5,walk,walk to the chair
014745,008456_1e2e94c0-deb0-4f1b-9ed7-a66c3e976f46,scene0279_00,-3.70398382,-3.25169865,-0.22418178,12,door,8,walk,"looking at the front of the bed, walk to the door that is behind it"
014746,008456_1e2e94c0-deb0-4f1b-9ed7-a66c3e976f46,scene0279_00,-3.70398382,-3.25169865,-0.22418178,28,end table,7,walk,walk to the end table
014747,008456_1e2e94c0-deb0-4f1b-9ed7-a66c3e976f46,scene0279_00,-3.70398382,-3.25169865,-0.22418178,48,bed,4,walk,walk to the bed
014748,013202_faa1a9b4-4dc5-480d-b49e-c4d36c8fcfd2,scene0279_00,-3.70398382,-3.25169865,-0.22418178,28,end table,7,walk,walk to the end table
014749,000559_c5a42089-101f-4c60-824c-9b9ff6dde168,scene0280_00,-3.22101182,-3.32538743,-0.05871058,0,bed,4,walk,walk to the bed that is far away from the pillow
014750,005232_0d4c8a9f-148e-43a4-b1de-e4fefbd18647,scene0280_00,-3.22101182,-3.32538743,-0.05871058,0,bed,4,walk,walk to the bed that is near the dresser
014751,007211_d9f65bc0-5762-4306-864f-a8863f85cfc4,scene0280_00,-3.22101182,-3.32538743,-0.05871058,0,bed,4,walk,walk to the bed that is far from the pillow
014752,007211_d9f65bc0-5762-4306-864f-a8863f85cfc4,scene0280_00,-3.22101182,-3.32538743,-0.05871058,1,bed,4,walk,walk to the bed that is close to the pillow
014753,007888_0b831c55-dbdd-4207-82ea-6be07e6afdc3,scene0280_00,-3.22101182,-3.32538743,-0.05871058,0,bed,4,walk,walk to the bed that is far from the pillow
014754,009138_bf5ad9c2-3b9a-458e-9b5f-b0ba523c4c4c,scene0280_00,-3.22101182,-3.32538743,-0.05871058,0,bed,4,walk,walk to the bed that is near the dresser
014755,009138_bf5ad9c2-3b9a-458e-9b5f-b0ba523c4c4c,scene0280_00,-3.22101182,-3.32538743,-0.05871058,1,bed,4,walk,walk to the bed that is far from the dresser
014756,009832_e0894889-52bf-41a3-9043-a3b7fa06f4b5,scene0280_00,-3.22101182,-3.32538743,-0.05871058,0,bed,4,walk,walk to the bed that is far away from the pillow
014757,009931_6c3d6943-70f1-449a-bffb-6d5f93ec1c9d,scene0280_00,-3.22101182,-3.32538743,-0.05871058,0,bed,4,walk,walk to the bed that is closer to the nightstand
014758,009931_6c3d6943-70f1-449a-bffb-6d5f93ec1c9d,scene0280_00,-3.22101182,-3.32538743,-0.05871058,1,bed,4,walk,walk to the bed that is close to the pillow
014759,012863_a3af3861-0348-46ef-befb-9fcce6400750,scene0280_00,-3.22101182,-3.32538743,-0.05871058,0,bed,4,walk,walk to the bed that is near the dresser
014760,000024_a7fcc4f1-a050-496b-a7fe-ebdbf276e1d5,scene0281_00,-4.45766948,-4.69095679,-0.07896937,5,armchair,5,walk,walk to the armchair
014761,000024_a7fcc4f1-a050-496b-a7fe-ebdbf276e1d5,scene0281_00,-4.45766948,-4.69095679,-0.07896937,12,coffee table,7,walk,walk to the coffee table that is far from the sofa chair
014762,000024_a7fcc4f1-a050-496b-a7fe-ebdbf276e1d5,scene0281_00,-4.45766948,-4.69095679,-0.07896937,13,coffee table,7,walk,walk to the coffee table that is in the middle of the radiator and the end table
014763,000024_a7fcc4f1-a050-496b-a7fe-ebdbf276e1d5,scene0281_00,-4.45766948,-4.69095679,-0.07896937,15,couch,6,walk,walk to the couch that is far away from the sofa chair
014764,000024_a7fcc4f1-a050-496b-a7fe-ebdbf276e1d5,scene0281_00,-4.45766948,-4.69095679,-0.07896937,16,couch,6,walk,walk to the couch that is in the center of the radiator and the end table
014765,000024_a7fcc4f1-a050-496b-a7fe-ebdbf276e1d5,scene0281_00,-4.45766948,-4.69095679,-0.07896937,17,couch,6,walk,walk to the couch that is far away from the armchair
014766,000024_a7fcc4f1-a050-496b-a7fe-ebdbf276e1d5,scene0281_00,-4.45766948,-4.69095679,-0.07896937,18,end table,7,walk,walk to the end table
014767,000024_a7fcc4f1-a050-496b-a7fe-ebdbf276e1d5,scene0281_00,-4.45766948,-4.69095679,-0.07896937,26,sofa chair,5,walk,walk to the sofa chair
014768,000024_a7fcc4f1-a050-496b-a7fe-ebdbf276e1d5,scene0281_00,-4.45766948,-4.69095679,-0.07896937,27,table,7,walk,walk to the table that is near the armchair
014769,000024_a7fcc4f1-a050-496b-a7fe-ebdbf276e1d5,scene0281_00,-4.45766948,-4.69095679,-0.07896937,28,table,7,walk,walk to the table that is near the radiator
014770,006464_d9e08892-7001-4e48-b88d-5a4834b6b539,scene0281_00,-4.45766948,-4.69095679,-0.07896937,5,armchair,5,walk,walk to the armchair
014771,006464_d9e08892-7001-4e48-b88d-5a4834b6b539,scene0281_00,-4.45766948,-4.69095679,-0.07896937,12,coffee table,7,walk,walk to the coffee table that is farthest from the sofa chair
014772,006464_d9e08892-7001-4e48-b88d-5a4834b6b539,scene0281_00,-4.45766948,-4.69095679,-0.07896937,13,coffee table,7,walk,walk to the coffee table that is in the center of the radiator and the end table
014773,006464_d9e08892-7001-4e48-b88d-5a4834b6b539,scene0281_00,-4.45766948,-4.69095679,-0.07896937,15,couch,6,walk,walk to the couch that is far away from the sofa chair
014774,006464_d9e08892-7001-4e48-b88d-5a4834b6b539,scene0281_00,-4.45766948,-4.69095679,-0.07896937,16,couch,6,walk,"facing the front of the armchair, walk to the couch that is to the left of it"
014775,006464_d9e08892-7001-4e48-b88d-5a4834b6b539,scene0281_00,-4.45766948,-4.69095679,-0.07896937,17,couch,6,walk,walk to the couch that is far away from the end table
014776,006464_d9e08892-7001-4e48-b88d-5a4834b6b539,scene0281_00,-4.45766948,-4.69095679,-0.07896937,18,end table,7,walk,walk to the end table
014777,006464_d9e08892-7001-4e48-b88d-5a4834b6b539,scene0281_00,-4.45766948,-4.69095679,-0.07896937,26,sofa chair,5,walk,walk to the sofa chair
014778,006464_d9e08892-7001-4e48-b88d-5a4834b6b539,scene0281_00,-4.45766948,-4.69095679,-0.07896937,27,table,7,walk,walk to the table that is farthest from the sofa chair
014779,006464_d9e08892-7001-4e48-b88d-5a4834b6b539,scene0281_00,-4.45766948,-4.69095679,-0.07896937,28,table,7,walk,walk to the table that is far from the armchair
014780,006561_4fe96244-2869-4e92-bf4b-5c19e1012b29,scene0281_00,-4.45766948,-4.69095679,-0.07896937,12,coffee table,7,walk,walk to the coffee table that is close to the end table
014781,006561_4fe96244-2869-4e92-bf4b-5c19e1012b29,scene0281_00,-4.45766948,-4.69095679,-0.07896937,15,couch,6,walk,walk to the couch that is far away from the radiator
014782,006561_4fe96244-2869-4e92-bf4b-5c19e1012b29,scene0281_00,-4.45766948,-4.69095679,-0.07896937,17,couch,6,walk,walk to the couch that is farthest from the armchair
014783,006561_4fe96244-2869-4e92-bf4b-5c19e1012b29,scene0281_00,-4.45766948,-4.69095679,-0.07896937,27,table,7,walk,walk to the table that is close to the armchair
014784,006561_4fe96244-2869-4e92-bf4b-5c19e1012b29,scene0281_00,-4.45766948,-4.69095679,-0.07896937,28,table,7,walk,walk to the table that is close to the window
014785,007217_e69ffda0-e3bc-43a1-a97c-5ee4b2954933,scene0281_00,-4.45766948,-4.69095679,-0.07896937,12,coffee table,7,walk,walk to the coffee table that is farthest from the radiator
014786,007217_e69ffda0-e3bc-43a1-a97c-5ee4b2954933,scene0281_00,-4.45766948,-4.69095679,-0.07896937,15,couch,6,walk,walk to the couch that is far away from the sofa chair
014787,007217_e69ffda0-e3bc-43a1-a97c-5ee4b2954933,scene0281_00,-4.45766948,-4.69095679,-0.07896937,17,couch,6,walk,walk to the couch that is far away from the end table
014788,007217_e69ffda0-e3bc-43a1-a97c-5ee4b2954933,scene0281_00,-4.45766948,-4.69095679,-0.07896937,27,table,7,walk,walk to the table that is close to the end table
014789,007217_e69ffda0-e3bc-43a1-a97c-5ee4b2954933,scene0281_00,-4.45766948,-4.69095679,-0.07896937,28,table,7,walk,walk to the table that is close to the window
014790,008363_d0269481-3d67-47f8-aa9c-55647740f9ba,scene0281_00,-4.45766948,-4.69095679,-0.07896937,12,coffee table,7,walk,walk to the coffee table that is close to the end table
014791,008363_d0269481-3d67-47f8-aa9c-55647740f9ba,scene0281_00,-4.45766948,-4.69095679,-0.07896937,17,couch,6,walk,walk to the couch that is far away from the armchair
